id,rowname,diff,lwr,upr,p adj,Significant
sp|Q8NE62|CHDH_HUMAN,6-3,-19407930.00000001,-29007409.314565934,-9808450.685434086,1.1719611024973986e-6,Yes
sp|Q8NE62|CHDH_HUMAN,7-3,-19407930.00000001,-29007409.314565934,-9808450.685434086,1.1719611024973986e-6,Yes
sp|Q8NE62|CHDH_HUMAN,6-4,-10950239.999999998,-20549719.314565923,-1350760.6854340732,0.015427989741351067,Yes
sp|Q8NE62|CHDH_HUMAN,7-4,-10950240,-20549719.314565927,-1350760.685434075,0.015427989741351067,Yes
sp|Q13362|2A5G_HUMAN,5-1,-6542529.999999999,-11661972.76040825,-1423087.2395917475,0.00432334836108017,Yes
sp|Q13362|2A5G_HUMAN,6-1,-7289630.000000001,-12409072.760408252,-2170187.2395917494,0.0010014974282388511,Yes
sp|Q13362|2A5G_HUMAN,7-1,-7995509.999999999,-13114952.76040825,-2876067.2395917475,2.312386744837136e-4,Yes
sp|Q13362|2A5G_HUMAN,5-2,-9211019.999999993,-14330462.760408245,-4091577.239591741,1.6041604348315808e-5,Yes
sp|Q13362|2A5G_HUMAN,6-2,-9958119.999999993,-15077562.760408245,-4838677.239591741,2.91249233497215e-6,Yes
sp|Q13362|2A5G_HUMAN,7-2,-10663999.999999993,-15783442.760408245,-5544557.239591741,5.626271969427776e-7,Yes
sp|Q13362|2A5G_HUMAN,5-3,-7721039.999999999,-12840482.76040825,-2601597.2395917475,4.123839125023121e-4,Yes
sp|Q13362|2A5G_HUMAN,6-3,-8468140,-13587582.760408252,-3348697.2395917485,8.349843773769461e-5,Yes
sp|Q13362|2A5G_HUMAN,7-3,-9174020,-14293462.760408252,-4054577.2395917485,1.7436507155133008e-5,Yes
sp|Q13362|2A5G_HUMAN,5-4,-6107549.999999997,-11226992.760408249,-988107.2395917457,0.00962845140221058,Yes
sp|Q13362|2A5G_HUMAN,6-4,-6854649.999999999,-11974092.76040825,-1735207.2395917475,0.0023761142338234453,Yes
sp|Q13362|2A5G_HUMAN,7-4,-7560529.999999997,-12679972.760408249,-2441087.2395917457,5.755738381677533e-4,Yes
sp|Q99447|PCY2_HUMAN,7-1,21889999.999999993,11610802.297559278,32169197.70244071,3.214149516539422e-7,Yes
sp|Q99447|PCY2_HUMAN,7-2,21203419.999999993,10924222.297559278,31482617.70244071,7.177515071177254e-7,Yes
sp|Q99447|PCY2_HUMAN,7-3,22335299.999999996,12056102.297559282,32614497.70244071,1.904198831947923e-7,Yes
sp|Q99447|PCY2_HUMAN,7-4,19907599.999999993,9628402.297559278,30186797.70244071,3.2190438853385572e-6,Yes
sp|Q99447|PCY2_HUMAN,7-5,19496799.999999996,9217602.297559282,29775997.70244071,5.153580591610307e-6,Yes
sp|Q99447|PCY2_HUMAN,7-6,24400519.999999993,14121322.297559278,34679717.70244071,1.6510519729173723e-8,Yes
sp|Q86XE3|MICU3_HUMAN,5-1,-1877698.9999999993,-3492396.309833248,-263001.69016675046,0.012660005774394523,Yes
sp|Q86XE3|MICU3_HUMAN,6-1,-1910369.9999999993,-3525067.309833248,-295672.69016675046,0.010540794805726117,Yes
sp|Q86XE3|MICU3_HUMAN,7-1,-1910370.0000000002,-3525067.309833249,-295672.6901667514,0.010540794805726006,Yes
sp|Q86XE3|MICU3_HUMAN,5-2,-2462317.9999999944,-4077015.3098332435,-847620.6901667456,3.445371853548762e-4,Yes
sp|Q86XE3|MICU3_HUMAN,6-2,-2494988.9999999944,-4109686.3098332435,-880291.6901667456,2.769559547070033e-4,Yes
sp|Q86XE3|MICU3_HUMAN,7-2,-2494988.9999999953,-4109686.3098332444,-880291.6901667465,2.769559547071143e-4,Yes
sp|Q86XE3|MICU3_HUMAN,5-3,-2995436.999999997,-4610134.309833246,-1380739.6901667484,8.386970783536007e-6,Yes
sp|Q86XE3|MICU3_HUMAN,6-3,-3028107.999999997,-4642805.309833246,-1413410.6901667484,6.6214890276361515e-6,Yes
sp|Q86XE3|MICU3_HUMAN,7-3,-3028107.999999998,-4642805.309833247,-1413410.6901667493,6.6214890276361515e-6,Yes
sp|Q02218|ODO1_HUMAN,2-1,193705999.99999946,117818000.79343615,269593999.20656276,1.8627513975744137e-9,Yes
sp|Q02218|ODO1_HUMAN,3-1,253754999.99999994,177867000.79343665,329642999.20656323,1.550859440868635e-11,Yes
sp|Q02218|ODO1_HUMAN,5-1,-244821399.99999988,-320709399.2065632,-168933400.7934366,1.590538811768738e-11,Yes
sp|Q02218|ODO1_HUMAN,6-1,-225011799.9999999,-300899799.20656323,-149123800.7934366,2.7386648504545974e-11,Yes
sp|Q02218|ODO1_HUMAN,7-1,-315752600.00000006,-391640599.20656335,-239864600.79343677,1.5328294189487224e-11,Yes
sp|Q02218|ODO1_HUMAN,4-2,-223575999.99999958,-299463999.2065629,-147688000.7934363,3.048328256483046e-11,Yes
sp|Q02218|ODO1_HUMAN,5-2,-438527399.99999934,-514415399.20656264,-362639400.79343605,1.5322076940549323e-11,Yes
sp|Q02218|ODO1_HUMAN,6-2,-418717799.9999994,-494605799.2065627,-342829800.7934361,1.5322076940549323e-11,Yes
sp|Q02218|ODO1_HUMAN,7-2,-509458599.9999995,-585346599.2065629,-433570600.7934362,1.5322076940549323e-11,Yes
sp|Q02218|ODO1_HUMAN,4-3,-283625000.00000006,-359512999.20656335,-207737000.79343677,1.5351164783794502e-11,Yes
sp|Q02218|ODO1_HUMAN,5-3,-498576399.9999998,-574464399.2065631,-422688400.7934365,1.5322076940549323e-11,Yes
sp|Q02218|ODO1_HUMAN,6-3,-478766799.9999999,-554654799.2065632,-402878800.7934366,1.5322076940549323e-11,Yes
sp|Q02218|ODO1_HUMAN,7-3,-569507600,-645395599.2065634,-493619600.7934367,1.5322076940549323e-11,Yes
sp|Q02218|ODO1_HUMAN,5-4,-214951399.99999976,-290839399.20656306,-139063400.79343647,7.551770320191054e-11,Yes
sp|Q02218|ODO1_HUMAN,6-4,-195141799.9999998,-271029799.2065631,-119253800.79343648,1.4803785974848438e-9,Yes
sp|Q02218|ODO1_HUMAN,7-4,-285882599.99999994,-361770599.20656323,-209994600.79343665,1.5349166382350177e-11,Yes
sp|Q02218|ODO1_HUMAN,7-6,-90740800.00000015,-166628799.20656347,-14852800.79343684,0.009391796906201622,Yes
sp|P49720|PSB3_HUMAN,6-1,39287130,22534988.992344894,56039271.00765511,2.3405676397025843e-8,Yes
sp|P49720|PSB3_HUMAN,7-1,91992030,75239888.99234489,108744171.00765511,1.5322076940549323e-11,Yes
sp|P49720|PSB3_HUMAN,6-2,31633769.999999966,14881628.99234486,48385911.00765507,5.686172740548834e-6,Yes
sp|P49720|PSB3_HUMAN,7-2,84338669.99999996,67586528.99234486,101090811.00765505,1.5322076940549323e-11,Yes
sp|P49720|PSB3_HUMAN,6-3,35447269.99999997,18695128.992344864,52199411.00765508,3.784992191890879e-7,Yes
sp|P49720|PSB3_HUMAN,7-3,88152169.99999996,71400028.99234486,104904311.00765505,1.5322076940549323e-11,Yes
sp|P49720|PSB3_HUMAN,6-4,29985099.99999997,13232958.992344864,46737241.00765508,1.7857411705013426e-5,Yes
sp|P49720|PSB3_HUMAN,7-4,82689999.99999997,65937858.992344864,99442141.00765508,1.5322298985154248e-11,Yes
sp|P49720|PSB3_HUMAN,6-5,26113099.999999978,9360958.992344871,42865241.007655084,2.3891347134230578e-4,Yes
sp|P49720|PSB3_HUMAN,7-5,78817999.99999997,62065858.992344864,95570141.00765508,1.5322298985154248e-11,Yes
sp|P49720|PSB3_HUMAN,7-6,52704899.99999999,35952758.992344886,69457041.0076551,1.6735168806292222e-11,Yes
sp|Q9UL15|BAG5_HUMAN,2-1,-4762160.000000006,-8993132.475089107,-531187.5249109035,0.01763007835119712,Yes
sp|Q9UL15|BAG5_HUMAN,3-1,-5834630.000000003,-10065602.475089105,-1603657.5249109007,0.0015872176524531767,Yes
sp|Q9UL15|BAG5_HUMAN,4-1,-5708640.000000003,-9939612.475089105,-1477667.5249109007,0.002143536690740633,Yes
sp|Q9UL15|BAG5_HUMAN,5-1,-9157090.000000002,-13388062.475089103,-4926117.5249109,2.1121384330413662e-7,Yes
sp|Q9UL15|BAG5_HUMAN,6-1,-9803450.000000002,-14034422.475089103,-5572477.5249109,3.299261353006955e-8,Yes
sp|Q9UL15|BAG5_HUMAN,7-1,-10910170,-15141142.475089103,-6679197.524910898,1.3566544554421966e-9,Yes
sp|Q9UL15|BAG5_HUMAN,5-2,-4394929.999999996,-8625902.4750891,-163957.52491089422,0.03669691842372613,Yes
sp|Q9UL15|BAG5_HUMAN,6-2,-5041289.999999996,-9272262.4750891,-810317.5249108942,0.009760975124947335,Yes
sp|Q9UL15|BAG5_HUMAN,7-2,-6148009.999999995,-10378982.475089097,-1917037.5249108933,7.389081157905819e-4,Yes
sp|Q9UL15|BAG5_HUMAN,7-3,-5075539.999999998,-9306512.4750891,-844567.5249108961,0.00906099179562736,Yes
sp|Q9UL15|BAG5_HUMAN,7-4,-5201529.999999998,-9432502.4750891,-970557.5249108961,0.0068681988952089545,Yes
sp|Q9C0D9|EPT1_HUMAN,4-1,1516119.9999999963,47119.95664388174,2985120.043356111,0.03873738560493856,Yes
sp|Q9C0D9|EPT1_HUMAN,6-4,-1630139.9999999981,-3099140.0433561127,-161139.9566438836,0.020235779661416764,Yes
sp|Q9C0D9|EPT1_HUMAN,7-4,-1779019.9999999981,-3248020.0433561127,-310019.9566438836,0.00815211974307839,Yes
sp|Q8NFZ4|NLGN2_HUMAN,2-1,2176809.999999997,158443.95300207497,4195176.04699792,0.026406737866221497,Yes
sp|Q8NFZ4|NLGN2_HUMAN,5-2,-2462330.000000001,-4480696.046997923,-443963.9530020787,0.007502375607554512,Yes
sp|Q8NFZ4|NLGN2_HUMAN,6-2,-2462330.000000001,-4480696.046997923,-443963.9530020787,0.007502375607554512,Yes
sp|Q8NFZ4|NLGN2_HUMAN,7-2,-2462330.000000001,-4480696.046997923,-443963.9530020787,0.007502375607554512,Yes
sp|Q9H9A6|LRC40_HUMAN,5-1,-5375950.000000003,-9526352.53445229,-1225547.4655477158,0.003654836772887804,Yes
sp|Q9H9A6|LRC40_HUMAN,6-1,-4828720.000000003,-8979122.53445229,-678317.4655477158,0.012597062447237795,Yes
sp|Q9H9A6|LRC40_HUMAN,7-1,-6540370.000000005,-10690772.534452291,-2389967.4655477176,1.983882621295896e-4,Yes
sp|Q9H9A6|LRC40_HUMAN,5-2,-4304869.999999999,-8455272.534452286,-154467.46554771205,0.03715727606554631,Yes
sp|Q9H9A6|LRC40_HUMAN,7-2,-5469290.000000001,-9619692.534452287,-1318887.465547714,0.0029313259631611466,Yes
sp|Q9H9A6|LRC40_HUMAN,7-3,-4921830.000000003,-9072232.53445229,-771427.4655477158,0.010279129453179547,Yes
sp|Q9H9A6|LRC40_HUMAN,7-4,-4849759.999999999,-9000162.534452286,-699357.465547712,0.012034621065138862,Yes
sp|P49368|TCPG_HUMAN,2-1,-73475999.99999994,-141934548.33998215,-5017451.660017729,0.027588567871454472,Yes
sp|P49368|TCPG_HUMAN,7-1,-197373999.99999997,-265832548.33998218,-128915451.66001776,4.7846504536153134e-11,Yes
sp|P49368|TCPG_HUMAN,6-2,110442999.99999994,41984451.66001773,178901548.33998215,1.314510278533909e-4,Yes
sp|P49368|TCPG_HUMAN,7-2,-123898000.00000003,-192356548.33998224,-55439451.66001782,1.4191799236784597e-5,Yes
sp|P49368|TCPG_HUMAN,6-3,97144000,28685451.66001779,165602548.3399822,0.0010534917972034874,Yes
sp|P49368|TCPG_HUMAN,7-3,-137196999.99999997,-205655548.33998218,-68738451.66001776,1.4470451916714921e-6,Yes
sp|P49368|TCPG_HUMAN,6-4,95201999.99999994,26743451.66001773,163660548.33998215,0.001409992779476954,Yes
sp|P49368|TCPG_HUMAN,7-4,-139139000.00000003,-207597548.33998224,-70680451.66001782,1.0315105681835135e-6,Yes
sp|P49368|TCPG_HUMAN,7-5,-166596999.99999997,-235055548.33998218,-98138451.66001776,7.953574243657613e-9,Yes
sp|P49368|TCPG_HUMAN,7-6,-234340999.99999997,-302799548.33998215,-165882451.66001776,1.5426215860259163e-11,Yes
sp|Q8NE71|ABCF1_HUMAN,5-1,4602379.999999985,861268.9503019657,8343491.0496980045,0.006815245217992816,Yes
sp|Q8NE71|ABCF1_HUMAN,5-2,4643479.999999996,902368.9503019769,8384591.049698016,0.006144715971128312,Yes
sp|Q8NE71|ABCF1_HUMAN,5-3,4254259.999999994,513148.950301975,7995371.049698014,0.01591921954167619,Yes
sp|Q8NE71|ABCF1_HUMAN,7-4,-5957039.999999994,-9698151.049698014,-2215928.950301975,1.656111936182425e-4,Yes
sp|Q8NE71|ABCF1_HUMAN,7-5,-7321729.999999991,-11062841.04969801,-3580618.9503019713,2.5286336952090593e-6,Yes
sp|Q8NE71|ABCF1_HUMAN,7-6,-3996289.9999999963,-7737401.049698016,-255178.95030197687,0.028787159607747914,Yes
sp|Q8NFU3|TSTD1_HUMAN,7-5,4825649.999999998,1095330.3406588654,8555969.65934113,0.0037142682547819383,Yes
sp|Q8NFU3|TSTD1_HUMAN,7-6,5382739.999999998,1652420.3406588654,9113059.65934113,8.214538971563767e-4,Yes
sp|P23396|RS3_HUMAN,6-1,492522399.99999976,375533482.6776402,609511317.3223593,1.53280721448823e-11,Yes
sp|P23396|RS3_HUMAN,6-2,510597799.99999964,393608882.6776401,627586717.3223592,1.5323853297388723e-11,Yes
sp|P23396|RS3_HUMAN,6-3,498769399.9999998,381780482.6776403,615758317.3223593,1.5325407609623198e-11,Yes
sp|P23396|RS3_HUMAN,6-4,463155699.9999997,346166782.6776402,580144617.3223592,1.5335843706054675e-11,Yes
sp|P23396|RS3_HUMAN,6-5,419225799.99999976,302236882.6776402,536214717.3223593,1.5369372441398355e-11,Yes
sp|P23396|RS3_HUMAN,7-6,-508635199.9999998,-625624117.3223593,-391646282.6776403,1.5324297386598573e-11,Yes
sp|Q9H9C1|SPE39_HUMAN,7-5,-1581749.9999999977,-2680285.61452997,-483214.3854700255,8.484404066713136e-4,Yes
sp|P23434|GCSH_HUMAN,7-1,135176050.00000012,101851297.46656086,168500802.5334394,1.53307366801414e-11,Yes
sp|P23434|GCSH_HUMAN,7-2,129218130,95893377.46656074,162542882.53343928,1.5339840508943325e-11,Yes
sp|P23434|GCSH_HUMAN,7-3,114207900.00000006,80883147.4665608,147532652.53343934,1.5423107235790212e-11,Yes
sp|P23434|GCSH_HUMAN,7-4,127561060.00000003,94236307.46656077,160885812.53343928,1.5344281401041826e-11,Yes
sp|P23434|GCSH_HUMAN,7-5,134697690.00000006,101372937.4665608,168022442.53343934,1.5331846903166024e-11,Yes
sp|P23434|GCSH_HUMAN,7-6,135178110.00000003,101853357.46656077,168502862.53343928,1.53307366801414e-11,Yes
sp|P23528|COF1_HUMAN,7-1,3196072000,2742000265.249205,3650143734.750795,1.5322076940549323e-11,Yes
sp|P23528|COF1_HUMAN,7-2,3095129999.999999,2641058265.249204,3549201734.750794,1.5322076940549323e-11,Yes
sp|P23528|COF1_HUMAN,7-3,3198950000,2744878265.249205,3653021734.750795,1.5322076940549323e-11,Yes
sp|P23528|COF1_HUMAN,7-4,3125009999.999998,2670938265.249203,3579081734.750793,1.5322076940549323e-11,Yes
sp|P23528|COF1_HUMAN,7-5,2884769999.999999,2430698265.249204,3338841734.750794,1.5322076940549323e-11,Yes
sp|P23528|COF1_HUMAN,7-6,3056210000,2602138265.249205,3510281734.750795,1.5322076940549323e-11,Yes
sp|Q5VZK9|CARL1_HUMAN,7-4,-1020810.0000000005,-1985919.7157435776,-55700.284256423474,0.03141100055408563,Yes
sp|Q8NFZ8|CADM4_HUMAN,7-1,131380500.00000001,57552143.05652204,205208856.943478,2.0125596314035654e-5,Yes
sp|Q8NFZ8|CADM4_HUMAN,7-2,147388599.99999994,73560243.05652197,221216956.94347793,1.5863776088309578e-6,Yes
sp|Q8NFZ8|CADM4_HUMAN,7-3,142024800,68196443.05652203,215853156.943478,3.7514432692509203e-6,Yes
sp|Q8NFZ8|CADM4_HUMAN,7-4,128313899.99999996,54485543.05652198,202142256.94347793,3.238338449218503e-5,Yes
sp|Q8NFZ8|CADM4_HUMAN,7-5,120159299.99999999,46330943.05652201,193987656.94347796,1.1224040052226769e-4,Yes
sp|Q8NFZ8|CADM4_HUMAN,7-6,106167600.00000006,32339243.056522086,179995956.94347805,8.648529793443549e-4,Yes
sp|Q9H9B4|SFXN1_HUMAN,2-1,91393999.99999985,37716218.218324475,145071781.78167522,4.838603327295132e-5,Yes
sp|Q9H9B4|SFXN1_HUMAN,3-1,111252000,57574218.218324624,164929781.78167537,6.378462396039453e-7,Yes
sp|Q9H9B4|SFXN1_HUMAN,5-1,-99959899.99999994,-153637681.7816753,-46282118.218324564,7.718891701480324e-6,Yes
sp|Q9H9B4|SFXN1_HUMAN,6-1,-125282199.99999993,-178959981.7816753,-71604418.21832454,2.68453015372927e-8,Yes
sp|Q9H9B4|SFXN1_HUMAN,7-1,-155560949.99999997,-209238731.78167534,-101883168.2183246,4.2454373350153674e-11,Yes
sp|Q9H9B4|SFXN1_HUMAN,4-2,-82337999.99999994,-136015781.7816753,-28660218.218324564,3.127396674057481e-4,Yes
sp|Q9H9B4|SFXN1_HUMAN,5-2,-191353899.9999998,-245031681.78167516,-137676118.21832442,1.537403537810178e-11,Yes
sp|Q9H9B4|SFXN1_HUMAN,6-2,-216676199.99999976,-270353981.78167516,-162998418.2183244,1.53316248585611e-11,Yes
sp|Q9H9B4|SFXN1_HUMAN,7-2,-246954949.99999982,-300632731.7816752,-193277168.21832445,1.5322743074364098e-11,Yes
sp|Q9H9B4|SFXN1_HUMAN,4-3,-102196000.00000009,-155873781.78167546,-48518218.21832471,4.738122078129514e-6,Yes
sp|Q9H9B4|SFXN1_HUMAN,5-3,-211211899.99999994,-264889681.7816753,-157534118.21832457,1.5336287795264525e-11,Yes
sp|Q9H9B4|SFXN1_HUMAN,6-3,-236534199.99999994,-290211981.78167534,-182856418.21832457,1.5323853297388723e-11,Yes
sp|Q9H9B4|SFXN1_HUMAN,7-3,-266812949.99999997,-320490731.78167534,-213135168.2183246,1.5322076940549323e-11,Yes
sp|Q9H9B4|SFXN1_HUMAN,5-4,-109015899.99999985,-162693681.78167522,-55338118.218324475,1.0504775938002808e-6,Yes
sp|Q9H9B4|SFXN1_HUMAN,6-4,-134338199.99999982,-188015981.7816752,-80660418.21832445,3.418654692666223e-9,Yes
sp|Q9H9B4|SFXN1_HUMAN,7-4,-164616949.99999988,-218294731.78167525,-110939168.21832451,1.8894219522280764e-11,Yes
sp|Q9H9B4|SFXN1_HUMAN,7-5,-55601050.00000002,-109278831.7816754,-1923268.2183246464,0.037578017748317705,Yes
sp|P23258|TBG1_HUMAN;sp|Q9NRH3|TBG2_HUMAN,7-1,-3823789.999999996,-7488433.032036421,-159146.96796357073,0.035324913618652753,Yes
sp|P23258|TBG1_HUMAN;sp|Q9NRH3|TBG2_HUMAN,5-3,-3939839.9999999995,-7604483.032036425,-275196.96796357445,0.02717417269594047,Yes
sp|P23258|TBG1_HUMAN;sp|Q9NRH3|TBG2_HUMAN,7-3,-4752440,-8417083.032036426,-1087796.967963575,0.00359992883875071,Yes
sp|P23526|SAHH_HUMAN,5-1,49624900.00000009,10090846.5898116,89158953.41018859,0.005377560376469082,Yes
sp|P23526|SAHH_HUMAN,6-1,46880500.000000104,7346446.589811616,86414553.41018859,0.010283103476284361,Yes
sp|P23526|SAHH_HUMAN,7-1,256272000.00000003,216737946.58981153,295806053.4101885,1.5322076940549323e-11,Yes
sp|P23526|SAHH_HUMAN,7-2,236843899.9999999,197309846.5898114,276377953.4101884,1.5322076940549323e-11,Yes
sp|P23526|SAHH_HUMAN,7-3,238186999.99999994,198652946.58981144,277721053.41018844,1.5322076940549323e-11,Yes
sp|P23526|SAHH_HUMAN,7-4,222958499.9999999,183424446.5898114,262492553.4101884,1.5322076940549323e-11,Yes
sp|P23526|SAHH_HUMAN,7-5,206647099.99999994,167113046.58981144,246181153.41018844,1.5322076940549323e-11,Yes
sp|P23526|SAHH_HUMAN,7-6,209391499.99999994,169857446.58981144,248925553.41018844,1.5322076940549323e-11,Yes
sp|Q13228|SBP1_HUMAN,7-1,573610060.0000001,476560179.2145424,670659940.7854578,1.5322076940549323e-11,Yes
sp|Q13228|SBP1_HUMAN,7-2,547924199.9999999,450874319.21454215,644974080.7854576,1.5322076940549323e-11,Yes
sp|Q13228|SBP1_HUMAN,7-3,540550500,443500619.21454227,637600380.7854577,1.5322076940549323e-11,Yes
sp|Q13228|SBP1_HUMAN,7-4,518192099.9999999,421142219.21454215,615241980.7854576,1.5322076940549323e-11,Yes
sp|Q13228|SBP1_HUMAN,7-5,482982400,385932519.21454227,580032280.7854577,1.5322076940549323e-11,Yes
sp|Q13228|SBP1_HUMAN,7-6,477044000,379994119.21454227,574093880.7854577,1.5322298985154248e-11,Yes
sp|Q8NEB9|PK3C3_HUMAN,7-3,-920289.9999999998,-1762739.1276036769,-77840.87239632267,0.0234735379426263,Yes
sp|P23297|S10A1_HUMAN,7-1,1946289000.000001,1681538601.2867537,2211039398.7132483,1.5322076940549323e-11,Yes
sp|P23297|S10A1_HUMAN,7-2,1823591000,1558840601.2867527,2088341398.7132473,1.5322076940549323e-11,Yes
sp|P23297|S10A1_HUMAN,7-3,1825477000.0000005,1560726601.2867532,2090227398.7132478,1.5322076940549323e-11,Yes
sp|P23297|S10A1_HUMAN,7-4,1789739000,1524988601.2867527,2054489398.7132473,1.5322076940549323e-11,Yes
sp|P23297|S10A1_HUMAN,7-5,1749538000.0000007,1484787601.2867534,2014288398.713248,1.5322076940549323e-11,Yes
sp|P23297|S10A1_HUMAN,7-6,1828309000.0000005,1563558601.2867532,2093059398.7132478,1.5322076940549323e-11,Yes
sp|P49721|PSB2_HUMAN,6-1,38072499.99999999,26144431.55538155,50000568.444618434,1.6170731420572793e-11,Yes
sp|P49721|PSB2_HUMAN,7-1,68033499.99999999,56105431.555381544,79961568.44461843,1.5322076940549323e-11,Yes
sp|P49721|PSB2_HUMAN,6-2,33514339.99999996,21586271.555381514,45442408.444618404,9.477196805107724e-11,Yes
sp|P49721|PSB2_HUMAN,7-2,63475339.999999955,51547271.555381514,75403408.4446184,1.5322076940549323e-11,Yes
sp|P49721|PSB2_HUMAN,6-3,32111219.99999999,20183151.555381544,44039288.444618434,3.496379852307996e-10,Yes
sp|P49721|PSB2_HUMAN,7-3,62072219.999999985,50144151.555381544,74000288.44461843,1.5322076940549323e-11,Yes
sp|P49721|PSB2_HUMAN,6-4,31119179.999999978,19191111.555381536,43047248.44461842,9.410558998723673e-10,Yes
sp|P49721|PSB2_HUMAN,7-4,61080179.99999997,49152111.55538153,73008248.44461842,1.5322076940549323e-11,Yes
sp|P49721|PSB2_HUMAN,6-5,30462999.999999963,18534931.55538152,42391068.444618404,1.8320475136945902e-9,Yes
sp|P49721|PSB2_HUMAN,7-5,60423999.999999955,48495931.555381514,72352068.4446184,1.5322076940549323e-11,Yes
sp|P49721|PSB2_HUMAN,7-6,29960999.999999993,18032931.55538155,41889068.444618434,3.0584210719553084e-9,Yes
sp|P23468|PTPRD_HUMAN,6-1,-8215489.999999994,-15670335.423782121,-760644.5762178674,0.021616194245740683,Yes
sp|P23468|PTPRD_HUMAN,7-1,-15554169.999999996,-23009015.423782125,-8099324.576217869,5.400281208878255e-7,Yes
sp|P23468|PTPRD_HUMAN,5-2,-9757899.999999996,-17212745.423782125,-2303054.5762178693,0.003197816622651284,Yes
sp|P23468|PTPRD_HUMAN,6-2,-15147519.99999999,-22602365.423782118,-7692674.576217864,1.0383574321481959e-6,Yes
sp|P23468|PTPRD_HUMAN,7-2,-22486199.999999993,-29941045.423782118,-15031354.576217866,2.184297187568518e-11,Yes
sp|P23468|PTPRD_HUMAN,5-3,-9609400.000000015,-17064245.42378214,-2154554.576217888,0.0038848677985119373,Yes
sp|P23468|PTPRD_HUMAN,6-3,-14999020.00000001,-22453865.423782136,-7544174.576217882,1.3171069260797807e-6,Yes
sp|P23468|PTPRD_HUMAN,7-3,-22337700.00000001,-29792545.42378214,-14882854.576217884,2.3593127451704277e-11,Yes
sp|P23468|PTPRD_HUMAN,6-4,-9822719.999999994,-17277565.42378212,-2367874.5762178674,0.002935506520662323,Yes
sp|P23468|PTPRD_HUMAN,7-4,-17161399.999999996,-24616245.423782125,-9706554.57621787,3.9624892145262436e-8,Yes
sp|P23468|PTPRD_HUMAN,7-5,-12728299.999999996,-20183145.423782125,-5273454.576217869,4.5856434695568105e-5,Yes
sp|Q02750|MP2K1_HUMAN,3-1,-83767999.99999994,-142407110.50408748,-25128889.495912403,9.546211086832734e-4,Yes
sp|Q02750|MP2K1_HUMAN,4-1,-81601999.99999994,-140241110.50408748,-22962889.495912403,0.0013964471591890737,Yes
sp|Q02750|MP2K1_HUMAN,5-1,-107125999.99999994,-165765110.50408748,-48486889.4959124,1.1648564722466226e-5,Yes
sp|Q02750|MP2K1_HUMAN,6-1,-155959099.99999994,-214598210.50408748,-97319989.4959124,5.125496693736409e-10,Yes
sp|Q02750|MP2K1_HUMAN,7-1,-201992240,-260631350.50408754,-143353129.49591246,1.541067273791441e-11,Yes
sp|Q02750|MP2K1_HUMAN,5-2,-68937999.99999994,-127577110.50408748,-10298889.495912403,0.011282904875709487,Yes
sp|Q02750|MP2K1_HUMAN,6-2,-117771099.99999993,-176410210.50408745,-59131989.49591239,1.3744945767113492e-6,Yes
sp|Q02750|MP2K1_HUMAN,7-2,-163804240,-222443350.50408754,-105165129.49591246,1.1220879780893256e-10,Yes
sp|Q02750|MP2K1_HUMAN,6-3,-72191099.99999999,-130830210.50408752,-13551989.495912448,0.006758414559608461,Yes
sp|Q02750|MP2K1_HUMAN,7-3,-118224240.00000004,-176863350.50408757,-59585129.49591251,1.2534982164469355e-6,Yes
sp|Q02750|MP2K1_HUMAN,6-4,-74357099.99999999,-132996210.50408752,-15717989.495912448,0.004757385283961746,Yes
sp|Q02750|MP2K1_HUMAN,7-4,-120390240.00000004,-179029350.50408757,-61751129.49591251,8.060343489324495e-7,Yes
sp|Q02750|MP2K1_HUMAN,7-5,-94866240.00000004,-153505350.50408757,-36227129.49591251,1.2504821911973885e-4,Yes
sp|P23284|PPIB_HUMAN,2-1,-32350099.999999985,-62696534.71908146,-2003665.2809185125,0.029316158574042683,Yes
