protein,Df1,Df2,F value1,Mean Sq1,Mean Sq2,Pr(>F)1,Sum Sq1,Sum Sq2,padj,Significant,2-1,3-1,4-1,5-1,6-1,7-1,3-2,4-2,5-2,6-2,7-2,4-3,5-3,6-3,7-3,5-4,6-4,7-4,6-5,7-5,7-6
sp|P69849|NOMO3_HUMAN;sp|Q5JPE7|NOMO2_HUMAN,6,63,31.186573679755785,173200628853952.12,5553692131507.934,4.269907508891252e-17,1039203773123712.8,349882604284999.8,1.6523624380172089e-16,Yes,0.025749301561835525,NA,1.8190996692646344e-5,NA,1.1019703638748268e-4,9.354904905167771e-7,0.0024911614507560076,5.354916510214025e-11,NA,NA,NA,3.0711177443631943e-4,NA,6.131257131891665e-6,4.406415510249673e-8,2.075324785022481e-6,1.5430212663147813e-11,1.5343837311831976e-11,8.147007599934586e-4,8.379497643318246e-6,NA
sp|P69891|HBG1_HUMAN,6,63,1.9793410837251915,70240278536735360,35486697625929440,0.08189854103350527,421441671220412160,2235661950433554700,0.09069878223717788,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P69905|HBA_HUMAN;sp|P02008|HBAZ_HUMAN,6,63,33.04353170422092,11349693097798097e5,34347699874793673e3,1.1119396460205555e-17,6809815858678858e6,21639050921120013e5,4.5141210297996296e-17,Yes,NA,NA,NA,NA,NA,1.5351830917609277e-11,NA,NA,NA,NA,1.5359158389571803e-11,NA,NA,NA,1.536426541548508e-11,NA,NA,1.5381362850064306e-11,NA,1.5865864178010725e-11,1.6507462063941603e-11
sp|P78324|SHPS1_HUMAN;sp|Q5TFQ8|SIRBL_HUMAN,6,63,11.397408732449728,1923762765728e5,16878948635498410,1.3753277496164916e-8,11542576594368e5,1063373764036399900,2.608350831211946e-8,Yes,NA,NA,NA,NA,NA,9.868962362358236e-5,NA,NA,NA,NA,1.2237615757415554e-6,NA,NA,NA,4.902344871382525e-6,NA,NA,4.7325444785251136e-8,NA,7.862974238381781e-8,2.0114157804473898e-4
sp|P78344|IF4G2_HUMAN,6,63,33.34776226779063,224656869392571.4,6736789940761.908,8.967420111855678e-18,1347941216355428.5,424417766268000.2,3.684466169448353e-17,Yes,0.008877796566420959,NA,NA,4.9180112204894044e-9,4.6310322243670043e-10,1.5366707906139254e-11,NA,NA,0.004621540458609519,6.42735316774834e-4,1.2883896727267086e-8,NA,3.2861313363885536e-5,3.4011392745503244e-6,5.853129092514564e-11,6.473495349768044e-7,6.097383831171754e-8,1.6146528558635964e-11,NA,0.018024296503854287,NA
sp|P78347|GTF2I_HUMAN,6,63,33.31768463493733,309838622232141.7,9299524430555.451,9.159560695206135e-18,1859031733392850,585870039124993.4,3.753335379923157e-17,Yes,1.537758809178058e-11,1.537758809178058e-11,1.537758809178058e-11,1.537758809178058e-11,1.5391576901890858e-11,1.537758809178058e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P78352|DLG4_HUMAN,6,63,67.90451981092113,191200099718394240,2815719781993707.5,1.2908137119457847e-25,1147200598310365400,1.7739034626560358e+17,1.5080842642236819e-24,Yes,1.2708553986939819e-8,NA,1.0677833667815939e-5,1.3047103619712175e-8,9.061421613054677e-10,3.275571991423476e-8,1.702707061335129e-5,1.5326961921857674e-11,1.5322298985154248e-11,1.5322076940549323e-11,1.5322298985154248e-11,7.765484144606205e-9,2.3816393301956396e-11,1.5990653245978592e-11,3.642186552355042e-11,NA,NA,NA,NA,NA,NA
sp|P78356|PI42B_HUMAN,6,63,12.016252638696955,3745621567680953.5,311712950809523.75,5.992448304447289e-9,22473729406085720,19637915900999996,1.169081214780953e-8,Yes,NA,NA,NA,NA,0.010754013770512105,4.727147229210971e-9,NA,NA,NA,NA,8.522414340905726e-8,NA,NA,NA,1.6917852726172633e-5,NA,NA,3.54439970784437e-5,NA,3.354687296972525e-4,0.0036572986519539663
sp|P78357|CNTP1_HUMAN,6,63,32.676306302737586,546209936824910140,16715779677311606,1.4444020518912972e-17,3277259620949461e3,1053094119670631200,5.811820274645103e-17,Yes,0.044364006083364216,NA,NA,NA,NA,1.5345613668671376e-11,NA,NA,NA,NA,1.4153189731302973e-10,NA,NA,NA,1.653999159856312e-11,NA,NA,1.547817429781162e-11,NA,1.5375589690336255e-11,1.5353163185238827e-11
sp|P78362|SRPK2_HUMAN;sp|Q9UPE1|SRPK3_HUMAN,6,63,31.952453363674643,1849390214296475.8,57879443348126.98,2.4344743212881818e-17,11096341285778854,3646404930931999.5,9.627811237032461e-17,Yes,NA,NA,NA,NA,1.5369372441398355e-11,NA,NA,NA,NA,1.5358492255757028e-11,NA,NA,NA,1.5361822924830904e-11,NA,NA,1.5453305302060016e-11,NA,2.8992253042758875e-11,NA,1.5778378603670262e-11
sp|P78369|CLD10_HUMAN,6,63,1.5587003999490459,1735685328571.458,1113546470269.8464,0.1741021099927243,10414111971428.748,70153427627000.33,0.18686064470116728,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P78371|TCPB_HUMAN,6,63,26.23875706543382,71261697146190390,2715894543650792.5,2.0905869426902153e-15,427570182877142340,171101356249999940,6.7789053300579974e-15,Yes,NA,NA,NA,NA,0.013622075947307244,1.352680190080946e-10,NA,NA,NA,8.299082471241448e-7,6.269200296782351e-6,NA,NA,4.656556731430506e-6,1.1237279456954852e-6,NA,6.65925297979264e-4,5.243430689638728e-9,0.001559386560748277,1.9237057502508037e-9,1.533562166144975e-11
sp|P78417|GSTO1_HUMAN,6,63,153.84648280177493,160604344148428600,1043926004830158.6,1.1256056835959142e-35,963626064890571600,65767338304299990,7.656619994415763e-34,Yes,NA,NA,NA,0.002972592326359269,0.021541134347415558,1.5322076940549323e-11,NA,NA,0.01999816144381361,NA,1.5322076940549323e-11,NA,0.02942350340251909,NA,1.5322076940549323e-11,NA,NA,1.5322076940549323e-11,NA,1.5322076940549323e-11,1.5322076940549323e-11
sp|P78508|KCJ10_HUMAN,6,63,3.3637508364414646,27290139863952.44,8113008718809.527,0.006120493478949702,163740839183714.66,511119549285000.25,0.007422674540041615,Yes,NA,NA,NA,0.040297034500942464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009418013422614835,NA
sp|P78527|PRKDC_HUMAN,6,63,87.02652621320836,37682284664681160,432997688226259.1,1.4134363166333173e-28,226093707988086980,27278854358254324,2.6063425091654123e-27,Yes,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P78559|MAP1A_HUMAN,6,63,19.796217475226726,1400636609974760700,70752739089047576,7.659142524626391e-13,8403819659848565e3,4457422562609997300,2.0141439233575073e-12,Yes,NA,NA,NA,NA,4.4573191659846856e-7,NA,NA,NA,NA,4.9807380442246085e-11,8.3510638799833e-4,NA,NA,3.6920577706212043e-11,5.567819245004824e-4,NA,5.602961428152753e-10,0.00783948255561051,1.251577541605542e-7,NA,8.750449859853404e-4
sp|P80404|GABT_HUMAN,6,63,40.1297398327951,723865922776699800,18038141433080936,1.0463906914901401e-19,4343195536660198400,1136402910284099e3,5.43803379737066e-19,Yes,0.0020858238712654353,8.68085427839782e-5,NA,NA,0.021811943353022833,4.181199830810556e-11,NA,9.132963615279266e-4,5.369119160381075e-8,6.274075148304803e-9,2.6845415147636054e-4,3.4890957446021e-5,1.4046531715550259e-9,1.7674672836420768e-10,0.005685706055374662,NA,0.04262970673282762,2.529543241536203e-11,NA,1.5344725490251676e-11,1.5334511438425125e-11
sp|P80723|BASP1_HUMAN,6,63,13.933984510175087,3843517142208094700,275837621277777570,5.173946451602448e-10,2306110285324857e4,17377770140499986e3,1.0884845421549892e-9,Yes,NA,NA,NA,1.5036769786647142e-4,5.158260681259463e-6,NA,NA,NA,0.006659512147325519,3.3257190349400556e-4,NA,NA,0.005258544120143149,2.540448660829364e-4,NA,NA,0.004945241327651506,0.009737451113159934,NA,2.2183118753016373e-7,6.0602233231676905e-9
sp|P82909|RT36_HUMAN,6,63,13.075980720937064,1568308810127950.2,119938140289301.4,1.5135951904805292e-9,9409852860767702,7556102838225989,3.0784816465520933e-9,Yes,0.008231346456397004,1.343630324671663e-4,NA,NA,NA,NA,NA,0.004602284068169649,5.323131807577486e-5,7.7788622507724e-4,6.055603057297798e-5,6.773348472322027e-5,4.843896729278541e-7,8.954915562742194e-6,5.557884487084053e-7,NA,NA,NA,NA,NA,NA
sp|P83731|RL24_HUMAN,6,63,43.393850492178075,26732109166721936,616034504048920.75,1.5070199892038507e-20,1.6039265500033162e+17,38810173755082010,8.526780382537869e-20,Yes,NA,NA,NA,NA,1.532762805567245e-11,NA,NA,NA,0.041134273766594176,1.53262957880429e-11,NA,NA,NA,1.53342893938202e-11,NA,NA,1.538158489466923e-11,NA,1.5951573395511787e-11,0.04007853053622845,1.5326073743437973e-11
sp|P83916|CBX1_HUMAN,6,63,29.362227827417932,383977481990905,13077259813111.102,1.696992764718766e-16,2303864891945430,823867368225999.4,6.176569385022762e-16,Yes,NA,NA,NA,NA,NA,1.6420309556508528e-11,NA,NA,NA,NA,1.5461076863232392e-11,NA,NA,NA,1.5606071990248438e-11,NA,NA,1.5461076863232392e-11,NA,1.5501044892118898e-11,1.547373340571312e-11
sp|P84074|HPCA_HUMAN,6,63,7.685824327572546,2365634034793899.5,307791843004698.25,3.2367993500182917e-6,14193804208763396,19390886109295988,5.1442589877497356e-6,Yes,NA,NA,NA,NA,NA,1.4962449847555348e-5,NA,NA,NA,NA,0.008937288402187216,NA,NA,NA,0.005752356199664854,NA,NA,0.0010555237494246361,NA,2.267100947417333e-5,9.246794478445786e-6
sp|P84077|ARF1_HUMAN,6,63,27.790673888814307,214348151202856960,7712952627936514,5.856481510782735e-16,1286088907217141800,485916015560000400,2.0256146784752488e-15,Yes,0.01000776108626067,0.0400535509859401,NA,NA,NA,1.5359158389571803e-11,NA,NA,NA,NA,6.433900301416884e-9,NA,NA,NA,9.092351316297709e-10,NA,NA,2.1965818053359953e-10,NA,1.545308325745509e-11,1.5597856339866212e-11
sp|P84085|ARF5_HUMAN,6,63,1.473008344334182,148120914619619.03,100556738316761.89,0.20193942947371665,888725487717714.1,6335074513955999,0.2153786040484483,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P84090|ERH_HUMAN,6,63,13.566952333608842,228107969640809.38,16813501222063.488,8.154202858156768e-10,1368647817844856.2,1059250576989999.8,1.702593107013497e-9,Yes,NA,NA,NA,NA,NA,1.4499895406583363e-7,NA,NA,NA,NA,1.9710484655544036e-7,NA,NA,NA,4.2769075503379383e-8,NA,NA,4.2769075503379383e-8,NA,4.2769075503379383e-8,4.2769075503379383e-8
sp|P84095|RHOG_HUMAN,6,63,9.241032663032332,9991240542185150,1081182255978158.9,2.952741100282173e-7,59947443253110896,68114482126624010,5.112183545228356e-7,Yes,NA,NA,NA,NA,NA,2.5349851553668756e-5,NA,NA,NA,NA,4.6162466873167496e-5,NA,NA,NA,2.378750320863876e-5,NA,NA,1.2595233123158245e-4,NA,1.0907766100465288e-5,1.9166441900253517e-7
sp|P84098|RL19_HUMAN,6,63,32.026797169050596,556878316424143.2,17387886571507.934,2.3064676665730232e-17,3341269898544859,1095436854004999.9,9.145204051010394e-17,Yes,NA,NA,NA,NA,1.5384471474533257e-11,NA,NA,NA,NA,1.5384471474533257e-11,NA,NA,NA,1.5384471474533257e-11,NA,NA,1.5459966640207767e-11,NA,1.5462409130861943e-11,NA,1.5384471474533257e-11
sp|P84103|SRSF3_HUMAN,6,63,18.414082159426453,15549502159914274,844435363396825.25,3.1748609895004634e-12,93297012959485650,53199427893999990,7.946238339215796e-12,Yes,0.00141169988369505,0.010045435834756922,NA,NA,6.58542638508175e-4,0.03860708912328259,NA,NA,0.0037157934557376926,6.131217755722673e-11,NA,NA,0.023666434840219686,5.583692397337359e-10,NA,NA,2.039887736504653e-8,NA,2.3322450980500786e-4,NA,3.6839019612600055e-9
sp|P84243|H33_HUMAN,6,63,119.8409300071174,17803005264125864e3,148555299621494400,1.613264328292396e-32,10681803158475519e4,9358983876154147e3,5.742095475468633e-31,Yes,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P98160|PGBM_HUMAN,6,63,27.58405056553141,43328495362994936,1570780740125873,6.917531315398213e-16,259970972177969630,9895918662793e4,2.3711717084472483e-15,Yes,1.58683066686649e-11,1.5632495298234517e-11,1.575395369712851e-11,1.618249978463382e-11,1.8424262115956935e-11,1.5643597528480768e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P98179|RBM3_HUMAN,6,63,1.0545181519143387,51068514177571.48,48428293135460.32,0.39931589057932887,306411085065428.9,3050982467534e3,0.41476278963804736,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P98194|AT2C1_HUMAN,6,63,2.20458629170591,2304262058619.0435,1045212912412.6978,0.05404339437684076,13825572351714.262,65848413481999.96,0.060930692518419725,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|P99999|CYC_HUMAN;CON__P62894,6,63,11.585821369985396,239728431733332960,20691535289365084,1.065615702108421e-8,1438370590399997700,1303566723230000400,2.0386560400961728e-8,Yes,NA,NA,5.857239996939212e-4,1.1147390059884632e-4,0.003448914725527441,3.3450452519012686e-8,NA,NA,0.026273007630115308,NA,2.3276892068602173e-5,NA,0.027597215704350697,NA,2.489126259441754e-5,NA,NA,NA,NA,NA,0.04451959599941824
sp|Q00013|EM55_HUMAN,6,63,15.51135666632072,930748168768142.5,60004304509936.53,7.84829808769001e-11,5584489012608855,3780271184126001.5,1.7768964827233077e-10,Yes,NA,NA,NA,0.001795158166920996,1.820025028465011e-6,1.1762846252594272e-10,NA,NA,NA,0.017285890533534798,3.404184542032951e-6,NA,NA,0.009994238467327388,1.6494009621448313e-6,NA,0.014002222905975081,2.568504112621106e-6,NA,0.001020540877359477,NA
sp|Q00059|TFAM_HUMAN,6,63,24.804465054431436,1408308097648000.8,56776394675619.086,7.10290209837618e-15,8449848585888005,3576912864564002.5,2.2050693025486294e-14,Yes,NA,NA,0.0013694234725196708,4.241896370382747e-6,3.2686320367014687e-6,2.30677463686213e-7,NA,8.39246608408395e-5,1.8911064936233402e-7,1.4467805808937584e-7,9.717098903294641e-9,5.341869639630126e-6,1.016860939895281e-8,7.760962428271512e-9,5.278503190098149e-10,NA,NA,NA,NA,NA,NA
sp|Q00169|PIPNA_HUMAN,6,63,31.789249628769245,3481733954614286.5,109525515552380.95,2.7418372121543753e-17,20890403727685720,69001074798e5,1.0773765990249734e-16,Yes,0.01224907766254113,NA,NA,0.043438692063398565,NA,1.5328960323302e-11,NA,NA,NA,NA,3.3356095663350516e-11,NA,NA,NA,1.5517254148278425e-11,NA,NA,1.633082558072374e-11,NA,1.8363865983417327e-11,1.561317741760604e-11
sp|Q00325|MPCP_HUMAN,6,63,66.64240084390056,430192811649823740,6455241801049206,2.1416671952022345e-25,2581156869898942500,4.0668023346609997e+17,2.4101629722478088e-24,Yes,0.003625212029899072,8.177801721953593e-5,NA,3.004000493578296e-6,1.3142339549965243e-8,1.6014189974100645e-11,NA,0.028955462346132,1.582944886280302e-11,1.5354939542078228e-11,1.5323631252783798e-11,9.662380665668158e-4,1.536781812916388e-11,1.5331402813956174e-11,1.5322298985154248e-11,1.9441742582504418e-7,8.129613648932832e-10,1.5414891585407986e-11,NA,0.004792963784464699,NA
sp|Q00341|VIGLN_HUMAN,6,63,18.828452364608133,364853113742238,19377753767380.95,2.0591965816786316e-12,2189118682453428,1220798487344999.8,5.248293702346621e-12,Yes,NA,NA,0.04238493356753814,NA,NA,2.4859044922553863e-7,NA,0.0011930111306818203,NA,NA,2.3852011935443507e-5,0.022805002081699333,NA,NA,6.128547348493996e-7,NA,6.764432005679222e-5,1.6381673795251572e-11,0.011990005801043813,4.658032848325888e-10,4.5585287982430334e-4
sp|Q00535|CDK5_HUMAN;sp|P06493|CDK1_HUMAN;sp|P24941|CDK2_HUMAN;sp|Q00534|CDK6_HUMAN;sp|P50750|CDK9_HUMAN;sp|Q96Q40|CDK15_HUMAN;sp|Q9NYV4|CDK12_HUMAN;sp|Q14004|CDK13_HUMAN,6,63,30.315806965909143,11402125455122454,376111560148948.7,8.188444378539688e-17,68412752730734720,23695028289383768,3.090607674810109e-16,Yes,5.731244888879106e-4,6.714751316982959e-5,1.4956731900217513e-5,5.7938216843300694e-5,2.8162829845967963e-9,1.532585169883305e-11,NA,NA,NA,0.03593133703236928,1.3771439544285613e-10,NA,NA,NA,1.3681932253817308e-9,NA,NA,6.811760155933655e-9,NA,1.6040940797878989e-9,3.4306427322161603e-5
sp|Q00577|PURA_HUMAN,6,63,5.420593194488225,18605715116895260,3432413104863495.5,1.4367972709690812e-4,111634290701371570,216242025606400220,1.9936701933075056e-4,Yes,NA,NA,NA,NA,NA,5.535844583582916e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0022251817355540826,NA,NA,7.353838925456824e-4
sp|Q00587|BORG5_HUMAN,6,63,1.7689653707595516,17407518817285.705,9840508528333.334,0.11996859001573955,104445112903714.23,619952037285000,0.1311513764422067,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q00610|CLH1_HUMAN,6,63,31.8162463799393,8900927445923807e4,2797604512999999e3,2.6883556446559867e-17,53405564675542843e4,17624908431899994e4,1.0590806471418244e-16,Yes,NA,NA,NA,0.027694015965261887,1.5356715898917628e-11,NA,NA,NA,NA,2.332012360994895e-11,NA,NA,NA,1.5375145601126405e-11,NA,0.023203108726856492,1.5354051363658527e-11,NA,9.39145095024685e-10,NA,1.5750400983449708e-11
sp|Q00688|FKBP3_HUMAN,6,63,23.54932693150697,5182659720898474,220076766353968.34,2.155720162779391e-14,31095958325390844,13864836280300006,6.48198371146141e-14,Yes,NA,NA,NA,NA,2.8159585774290008e-11,NA,NA,NA,NA,1.8896773035237402e-11,NA,NA,NA,3.243350032988701e-11,NA,NA,3.856328478768489e-9,NA,5.231653810167103e-8,0.04531707429080778,1.561939466654394e-11
sp|Q00765|REEP5_HUMAN,6,63,2.515670873292657,223839907092143.25,88978216295507.89,0.030216383859919302,1343039442552859.5,5605627626616997,0.03457657981129457,Yes,NA,NA,NA,NA,0.03948085902357268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q00796|DHSO_HUMAN,6,63,63.590121290103035,36486456131261480,573775539203761.75,7.5436648507344765e-25,218918736787568900,36147858969836990,7.748710774529608e-24,Yes,NA,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,1.5322076940549323e-11,NA,NA,1.5322298985154248e-11,NA,1.5323631252783798e-11,1.5323409208178873e-11
sp|Q00839|HNRPU_HUMAN,6,63,251.98355151529694,519193609521679040,2060426588955989.2,4.648351349064281e-42,3115161657130074e3,129806875104227330,2.845720695897153e-39,Yes,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,1.5322076940549323e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q01064|PDE1B_HUMAN,6,63,19.52133812850419,369617432839666.7,18934021346619.047,1.0112054063058564e-12,2217704597038e3,1192843344837e3,2.636541523596445e-12,Yes,NA,0.01188452507422988,1.6211980559677208e-5,9.611551010313413e-6,1.7991467093914082e-8,2.2298274338083957e-11,NA,0.013833370714964155,0.009189397811013023,3.910789510863655e-5,1.8306013926938647e-8,NA,NA,0.009294601108384981,9.913205787137613e-6,NA,NA,0.008054474677901213,NA,0.012172869474847192,NA
sp|Q01082|SPTB2_HUMAN,6,63,50.58843154662875,17011910295285717e3,336280643126983940,3.0717354864423206e-22,1020714617717143e5,21185680516999987e3,2.191744131468518e-21,Yes,3.866611417546739e-5,7.640361343597135e-9,1.687938677719103e-11,1.5326961921857674e-11,1.5322521029759173e-11,1.53280721448823e-11,NA,0.0010934853359148011,3.2662276217010344e-9,3.818045879455667e-11,1.0593489974120018e-8,NA,1.7434285347284195e-5,1.4079822208135084e-7,5.2343892231410116e-5,0.023753787677800564,4.657201678069933e-4,NA,NA,NA,NA
sp|Q01105|SET_HUMAN;sp|P0DME0|SETLP_HUMAN,6,63,24.247214146923685,3023084386123809.5,124677596684126.98,1.1572644265147567e-14,18138506316742856,78546885911e5,3.5212588564231314e-14,Yes,NA,NA,NA,NA,NA,6.615974434964755e-11,NA,NA,NA,NA,1.6753931575408387e-11,NA,NA,NA,3.410560722727496e-11,NA,NA,1.714062225488533e-11,NA,2.8062774326542694e-11,1.9068635559449376e-11
sp|Q01130|SRSF2_HUMAN,6,63,36.52077265796487,2136150780349616.8,58491390649253.98,1.0337499224865122e-18,12816904682097700,3684957610903000.5,4.7655248685711054e-18,Yes,NA,NA,NA,NA,1.619804290697857e-11,NA,NA,NA,0.015153786678095749,1.5335399616844825e-11,NA,NA,0.02240988387836218,1.5336287795264525e-11,NA,NA,1.5352497051424052e-11,NA,7.27076177042818e-11,NA,1.5358936344966878e-11
sp|Q01432|AMPD3_HUMAN,6,63,1.3662694683914776,1737438782809.5227,1271666258380.9521,0.24207903288946267,10424632696857.137,80114974277999.98,0.2564027403718495,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sp|Q01433|AMPD2_HUMAN,6,63,3.2844099433199525,61662813797619.04,18774396272619.043,0.0071044357069084884,369976882785714.25,1182786965174999.8,0.008561684133404284,Yes,NA,NA,NA,NA,NA,0.005098538963153154,NA,NA,NA,NA,0.031117251697278858,NA,NA,NA,0.024144149715558116,NA,NA,NA,NA,0.015407489031451282,NA
sp|Q01469|FABP5_HUMAN;sp|A8MUU1|FB5L3_HUMAN,6,63,68.52467000249834,156581976419560600,2285045318917286,1.0094839147293143e-25,939491858517363700,1.4395785509178901e+17,1.211776573720169e-24,Yes,NA,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,NA,1.5322076940549323e-11,NA,NA,NA,1.5322076940549323e-11,NA,NA,1.5322076940549323e-11,NA,1.5322298985154248e-11,1.5322298985154248e-11
sp|Q01484|ANK2_HUMAN,6,63,71.95484805171598,2582315371658348500,35887997008934904,2.680020080491247e-26,15493892229950091e3,2260943811562899e3,3.461409901427724e-25,Yes,NA,NA,NA,4.179647507318585e-6,2.702638113305511e-11,1.5322076940549323e-11,NA,NA,2.527795671669608e-7,1.6074586106640254e-11,1.5322076940549323e-11,NA,1.240437008676043e-5,5.144795700573468e-11,1.5322076940549323e-11,0.005137192638377308,3.4647446134350446e-8,1.5323631252783798e-11,0.03265141891027179,1.618649658752247e-11,2.940338560408762e-7
sp|Q01518|CAP1_HUMAN,6,63,27.377986431097966,40872652602380950,1492902069523810.2,8.174268523938383e-16,245235915614285700,94052830380000050,2.7894577426728416e-15,Yes,NA,NA,NA,NA,NA,1.5644485706900468e-11,NA,NA,NA,NA,1.5411338871729185e-11,NA,NA,NA,1.5498380356859798e-11,NA,NA,1.7895573911630436e-11,NA,5.782898604422826e-10,2.2788548825758426e-11
sp|Q01650|LAT1_HUMAN;sp|Q9UM01|YLAT1_HUMAN;sp|Q92536|YLAT2_HUMAN,6,63,7.204569470031612,451034817576619.06,62603993125857.11,7.023784457262068e-6,2706208905459714.5,3944051566928998,1.0809353556399795e-5,Yes,NA,NA,NA,NA,NA,NA,NA,NA,0.03414269572206141,0.035361492134499795,NA,NA,0.031627853083843416,0.03276657924488835,NA,NA,NA,0.025770695056811954,NA,3.3950830487072814e-5,3.5649013251037864e-5
sp|Q01813|PFKAP_HUMAN,6,63,39.91529591574268,661286977948462200,16567257307684124,1.1935221876366295e-19,3967721867690773500,1043737210384099800,6.129817812677387e-19,Yes,0.0186482929543883,0.010880713416160814,NA,0.026677163931857706,5.2999320101165814e-5,1.5322521029759173e-11,NA,NA,NA,NA,1.5384915563743107e-11,NA,NA,NA,1.5402901176742034e-11,NA,NA,1.5352052962214202e-11,NA,1.537581173494118e-11,3.118094671350491e-11
